"param_index","mean_tau_avg","mean_tau_sd","overall_sd_tau","lower_ci_avg","upper_ci_avg","heterogeneity","linearity","sample_size"
"62",0.586377879738219,0.196672688527437,1.46936810310926,-0.415460626206654,3.30530820274826,TRUE,FALSE,500
"620",0.495524793129504,0.209954296923829,1.46113447612792,-0.557041533922882,3.18226879798859,TRUE,FALSE,500
"621",0.496128857852702,0.211731490612162,1.46759228066423,-0.572542060424539,3.19291160926975,TRUE,FALSE,500
"622",0.507422030316908,0.208849063726347,1.46582337284288,-0.545323188017048,3.19723298155801,TRUE,FALSE,500
"623",0.508956476115961,0.201194203166401,1.47396189799599,-0.538441592539578,3.21721141267063,TRUE,FALSE,500
"624",0.505535124582394,0.196457686412021,1.47164890071986,-0.559682806766694,3.20593929710811,TRUE,FALSE,500
"625",0.501016520352171,0.191768596399647,1.47189947797838,-0.558027451669143,3.20211095125377,TRUE,FALSE,500
"626",0.494966482475821,0.195035044769071,1.47505720195558,-0.574542779939204,3.20432768419263,TRUE,FALSE,500
"627",0.490631780428285,0.190152349682701,1.47157372225838,-0.570076886448459,3.1974492175775,TRUE,FALSE,500
"628",0.492378685900238,0.189281158286363,1.46994490828504,-0.592350283618283,3.18818497555024,TRUE,FALSE,500
"629",0.48425328600267,0.199623696529536,1.46291373647914,-0.589168541835553,3.17045601581352,TRUE,FALSE,500
"63",0.58049574965995,0.191415814114887,1.46841440944646,-0.416950313122954,3.29756665098263,TRUE,FALSE,500
"630",0.48465585580025,0.208471689237292,1.45996076123996,-0.549855216778209,3.17094563103737,TRUE,FALSE,500
"631",0.485267590870627,0.195682021836609,1.46339980901273,-0.545706042390547,3.18037603773301,TRUE,FALSE,500
"632",0.486921068412312,0.202732924086076,1.45633419512132,-0.545338102781553,3.17357746190607,TRUE,FALSE,500
"633",0.479325119933938,0.201367422584297,1.46127848739166,-0.591891067115659,3.16695247972178,TRUE,FALSE,500
"634",0.470342728875715,0.194606490871404,1.46166460143743,-0.60445107392703,3.15853165374109,TRUE,FALSE,500
"635",0.477096834485558,0.20694674771535,1.45023132304084,-0.577139209553185,3.14958112694161,TRUE,FALSE,500
"636",0.478371564922732,0.202315722306904,1.4563757520862,-0.59475061711683,3.16037854664255,TRUE,FALSE,500
"637",0.47437546928452,0.215150641543291,1.45488780163326,-0.592995011245172,3.15096403457461,TRUE,FALSE,500
"638",0.478307904713108,0.223657083231719,1.45426809655493,-0.593807596445338,3.15394561250346,TRUE,FALSE,500
"639",0.479954823814086,0.229742426588792,1.46121414523176,-0.569003641625504,3.17409539738914,TRUE,FALSE,500
"64",0.572171838635214,0.183206411746238,1.47299501788432,-0.440039821221245,3.29313281535684,TRUE,FALSE,500
"640",0.484867850871758,0.22060223858711,1.45322802369833,-0.557272052104231,3.16664519266136,TRUE,FALSE,500
"641",0.496047616923839,0.225462763748798,1.44782672740439,-0.525507682951884,3.16724482795974,TRUE,FALSE,500
"642",0.497054262308331,0.231279613798222,1.44552980998689,-0.5167806360867,3.16921137878901,TRUE,FALSE,500
"643",0.485231114845777,0.233757902050711,1.44845038434993,-0.563932185864793,3.15679153042781,TRUE,FALSE,500
"644",0.490582975541045,0.227410692591037,1.44091428056555,-0.540643890956637,3.14766576279913,TRUE,FALSE,500
"645",0.507621022235335,0.235426094952359,1.4356215515323,-0.51119429430919,3.15654262836003,TRUE,FALSE,500
"646",0.526629649626134,0.236130377580168,1.43629541902054,-0.50030069460642,3.1792693602777,TRUE,FALSE,500
"647",0.523352694706312,0.232073940071083,1.43957285370262,-0.514228114065228,3.17582504407162,TRUE,FALSE,500
"648",0.511155286296354,0.222567096967426,1.44333003881809,-0.527425681423542,3.17042468665282,TRUE,FALSE,500
"649",0.50866337262927,0.229231973508595,1.44291345082058,-0.559577298603043,3.16696577901588,TRUE,FALSE,500
"65",0.571869850483804,0.181927698414514,1.46140236497129,-0.450559551964795,3.27106412901605,TRUE,FALSE,500
"650",0.506471260741892,0.21929188143895,1.44740326270933,-0.569106997276291,3.17299726300074,TRUE,FALSE,500
"651",0.511937652586525,0.21579405205009,1.44920998837543,-0.562738912312878,3.181400672237,TRUE,FALSE,500
"652",0.509052871052455,0.214814916930072,1.45413133077515,-0.554891501692587,3.18925044416731,TRUE,FALSE,500
"653",0.496619263637525,0.210993123561823,1.45592137667388,-0.562665238565095,3.18282838918582,TRUE,FALSE,500
"654",0.500997001188507,0.214793545406899,1.45297145614863,-0.57474096612344,3.18067544500124,TRUE,FALSE,500
"655",0.487535544869933,0.219982707867508,1.45401495523081,-0.577204855205259,3.1733482687571,TRUE,FALSE,500
"656",0.493767506570598,0.224988254807019,1.45918180572152,-0.581599780238912,3.18756946271336,TRUE,FALSE,500
"657",0.488219044597525,0.240484161918193,1.47192658885164,-0.5983753364146,3.20439629156694,TRUE,FALSE,500
"658",0.49539532877959,0.23768844567605,1.47578268870369,-0.58665147660203,3.21722632922263,TRUE,FALSE,500
"659",0.505487990795716,0.239809065544453,1.47206341399226,-0.556969626695165,3.22089515548649,TRUE,FALSE,500
"66",0.57379899384077,0.182446486618018,1.46645841385533,-0.447044526588158,3.28095991322043,TRUE,FALSE,500
"660",0.507990420259144,0.237230936310729,1.4806089539355,-0.568955660281915,3.23474349600262,TRUE,FALSE,500
"661",0.506134945186498,0.236283206725448,1.47559100304665,-0.559936702760226,3.22356205520296,TRUE,FALSE,500
"662",0.512598893434879,0.236702830964288,1.47886048803819,-0.552522334985001,3.23559555291777,TRUE,FALSE,500
"663",0.503615040965415,0.216525544042043,1.47947119984336,-0.554208754439373,3.22604788102348,TRUE,FALSE,500
"664",0.513279663651608,0.209158367092273,1.47462633751976,-0.536661101516583,3.23475791870505,TRUE,FALSE,500
"665",0.506791437080366,0.207445974234537,1.47977122843733,-0.562737416063347,3.23144555164179,TRUE,FALSE,500
"666",0.489617008156639,0.209143438259382,1.47970810359159,-0.550369985836255,3.22186458546827,TRUE,FALSE,500
"667",0.489430036787493,0.200089243439074,1.47824955427524,-0.547515944689427,3.22113315623889,TRUE,FALSE,500
"668",0.491094713426086,0.209245879047551,1.48416877713918,-0.557348218587259,3.23333975144047,TRUE,FALSE,500
"669",0.499620529297892,0.204348585766142,1.48391314509366,-0.525704311011954,3.24854443197661,TRUE,FALSE,500
"67",0.572233017353498,0.178448289729555,1.46038094563622,-0.449021054530648,3.26540138313659,TRUE,FALSE,500
"670",0.507212979518695,0.209375832436944,1.47646233449261,-0.523898965309445,3.24177454194372,TRUE,FALSE,500
"671",0.522174745742816,0.20861892496361,1.47820549642686,-0.521279044761124,3.25575035315626,TRUE,FALSE,500
"672",0.512129748270565,0.210063746333149,1.47420703203642,-0.522490870621924,3.23706123853548,TRUE,FALSE,500
"673",0.506349654625132,0.200942433394094,1.46617279080409,-0.505283546067937,3.22130843404082,TRUE,FALSE,500
"674",0.506100983199364,0.205343324998553,1.46636902844983,-0.509335145862983,3.21455951027193,TRUE,FALSE,500
"675",0.506640830180447,0.20568906875542,1.44859448727431,-0.49288534940789,3.1869402323856,TRUE,FALSE,500
"676",0.52031839720605,0.208844980064713,1.43475127447725,-0.471789815775172,3.17374179528117,TRUE,FALSE,500
"677",0.512986548100544,0.206900047253827,1.42627136011806,-0.466547662915837,3.1531549664785,TRUE,FALSE,500
"678",0.508615459104805,0.214961672891657,1.42252501151212,-0.463161210958081,3.14127026045963,TRUE,FALSE,500
"679",0.51720764844187,0.22907991684027,1.42312315765761,-0.461955393990688,3.14930062767849,TRUE,FALSE,500
"68",0.574267414180235,0.177556076786489,1.4564205634946,-0.450231421943152,3.25758890659583,TRUE,FALSE,500
"680",0.517847340231088,0.228135679220538,1.41646003680043,-0.45396695729242,3.14323811587083,TRUE,FALSE,500
"681",0.517416260026954,0.225508404681167,1.41515662228677,-0.464180410897676,3.1361266837671,TRUE,FALSE,500
"682",0.517713887333244,0.224096306680854,1.42274467256086,-0.486831442153735,3.14821334471294,TRUE,FALSE,500
"683",0.52440513573886,0.223413168058694,1.4281899390966,-0.50679375878749,3.15933804173222,TRUE,FALSE,500
"684",0.528466864638167,0.213834096028184,1.426937376923,-0.51093820707332,3.16155363864033,TRUE,FALSE,500
"685",0.527568084968077,0.218175768600057,1.4331836671005,-0.505298495192209,3.17353015775682,TRUE,FALSE,500
"686",0.530101579370081,0.22143465554808,1.43389352443182,-0.498989767218128,3.17894725584993,TRUE,FALSE,500
"687",0.524577889460333,0.218137349197366,1.43901452856129,-0.514560729092726,3.17855227331255,TRUE,FALSE,500
"688",0.518437492893935,0.229013377093264,1.44540698994842,-0.517542681341639,3.18374169398882,TRUE,FALSE,500
"689",0.518904581907315,0.221946769801702,1.43575591054144,-0.490697791035776,3.17441560813346,TRUE,FALSE,500
"69",0.570197819275016,0.17790831642798,1.45310350641439,-0.453334424641002,3.24921929597786,TRUE,FALSE,500
"690",0.518381847833936,0.231500492334799,1.4317349437511,-0.480951880378698,3.1616231861161,TRUE,FALSE,500
"691",0.526577877046948,0.226726580122161,1.42877455420703,-0.465118224339979,3.1704866027614,TRUE,FALSE,500
"692",0.538991500183679,0.235273836268159,1.4302016298173,-0.44422144557871,3.17996154142702,TRUE,FALSE,500
"693",0.548863874288024,0.229506947132512,1.42693798029342,-0.420831805390555,3.1877665470639,TRUE,FALSE,500
"694",0.555492020319565,0.222635811579732,1.43230370071626,-0.445163315801137,3.20691921629545,TRUE,FALSE,500
"695",0.559421342752755,0.222762469913805,1.42687950707544,-0.438387537115928,3.19851753916537,TRUE,FALSE,500
"696",0.559029830104283,0.230218467997029,1.42772995206337,-0.433740731044741,3.19607184104952,TRUE,FALSE,500
"697",0.557670421905067,0.239769008759428,1.42545134465747,-0.425746967573886,3.18694169589657,TRUE,FALSE,500
"698",0.570703307783068,0.236676521235188,1.42383319557166,-0.417818265193176,3.19626923949881,TRUE,FALSE,500
"699",0.56664252098413,0.228910132724928,1.42310054909883,-0.416657418218186,3.19294073104319,TRUE,FALSE,500
"7",0.520099390352877,0.234919953491545,1.46138482824768,-0.483365877213064,3.2293428962817,TRUE,FALSE,500
"70",0.573412095316764,0.17340354801823,1.45121360118777,-0.439481632648063,3.25758462911438,TRUE,FALSE,500
"700",0.587345113071675,0.219897641175155,1.41403655101633,-0.392306114602736,3.20241735226149,TRUE,FALSE,500
"701",0.577725576342587,0.213324463760588,1.4092762141926,-0.404002193299062,3.18449527699174,TRUE,FALSE,500
"702",0.574476205734713,0.21186010382252,1.40252736255808,-0.411767823515049,3.17110336500862,TRUE,FALSE,500
"703",0.563487041307595,0.215307918479955,1.41029702289732,-0.437008105481548,3.17146562069867,TRUE,FALSE,500
"704",0.550592079234597,0.210109843501754,1.41071309040384,-0.439627757251234,3.16286211710496,TRUE,FALSE,500
"705",0.549954431104144,0.20712248035938,1.40387177393136,-0.436029470280778,3.14745379241664,TRUE,FALSE,500
"706",0.550956863197395,0.200475165511931,1.4040160551196,-0.432426897363255,3.1532502177549,TRUE,FALSE,500
"707",0.545926240584282,0.205393920022336,1.40504028702361,-0.426883467661573,3.15377272202311,TRUE,FALSE,500
"708",0.531051903400159,0.193856408505225,1.40632651879362,-0.441507745716508,3.14050896012586,TRUE,FALSE,500
"709",0.532428972787892,0.188160962618023,1.40398217010765,-0.432614653329058,3.13668729140332,TRUE,FALSE,500
"71",0.572410553551274,0.175174001361971,1.45404922480967,-0.430180611743211,3.26374620732298,TRUE,FALSE,500
"710",0.531559938677699,0.187746632674854,1.39240841326049,-0.446243749807668,3.11265333364681,TRUE,FALSE,500
"711",0.538200128482047,0.185212064441562,1.38794405006321,-0.412821461384883,3.11206562946144,TRUE,FALSE,500
"712",0.534343282698822,0.180795522984695,1.39255268498682,-0.419891237958715,3.11834335617953,TRUE,FALSE,500
"713",0.535122678698775,0.180808194957198,1.39434581550996,-0.418084920236049,3.12197225134475,TRUE,FALSE,500
"714",0.542289337962005,0.18254154050781,1.39917721609207,-0.426765294092573,3.13427749495713,TRUE,FALSE,500
"715",0.544806536045897,0.184663901870618,1.40930695902725,-0.434468960005409,3.15509422803874,TRUE,FALSE,500
"716",0.536327659870989,0.191620153506616,1.41135280551791,-0.437017696279695,3.15283320650566,TRUE,FALSE,500
"717",0.532231433769227,0.186435552329594,1.40611163974507,-0.434656137676399,3.14038535146258,TRUE,FALSE,500
"718",0.528031640429732,0.18703515306811,1.41501953180442,-0.446115500040769,3.15016033885068,TRUE,FALSE,500
"719",0.527766366248006,0.18710713600706,1.41816699840495,-0.458660922455197,3.15360250324037,TRUE,FALSE,500
"72",0.554647847797858,0.165559490273545,1.45662122322582,-0.441098239201834,3.25483158077128,TRUE,FALSE,500
"720",0.528698896059547,0.188381273678511,1.42020975264121,-0.463541026587503,3.15364909309458,TRUE,FALSE,500
"721",0.532685929163831,0.192521678129548,1.42025753486104,-0.462683552254841,3.160810676759,TRUE,FALSE,500
"722",0.535182491497452,0.186334545893521,1.41750340624299,-0.467223259707029,3.15660457197609,TRUE,FALSE,500
"723",0.530930177018057,0.189919200845316,1.42638769317341,-0.492935429206332,3.16537796330325,TRUE,FALSE,500
"724",0.530912889803172,0.195950088943902,1.43685725606552,-0.473556942435586,3.18502657232213,TRUE,FALSE,500
"725",0.538012881536022,0.199428483008473,1.43834608324649,-0.457806615165108,3.19699667006559,TRUE,FALSE,500
"726",0.544251173117447,0.195167666310865,1.44111231295781,-0.446337326801093,3.2061442423248,TRUE,FALSE,500
"727",0.538403491719367,0.190399986867278,1.44957678230293,-0.471765439155374,3.21932938833809,TRUE,FALSE,500
"728",0.547099728728754,0.201818053913937,1.44344386747799,-0.462318339240269,3.21897763030599,TRUE,FALSE,500
"729",0.54965161509516,0.201947660780567,1.44484837374639,-0.462689597061041,3.22026251530516,TRUE,FALSE,500
"73",0.560568701060972,0.166816834586581,1.44644381850944,-0.43433580992972,3.23937615326056,TRUE,FALSE,500
"730",0.545366239668192,0.20605312493416,1.44201792235272,-0.455729082572664,3.21286553060741,TRUE,FALSE,500
"731",0.553979220611167,0.208243629241065,1.43356889877704,-0.4312917363199,3.20461499423053,TRUE,FALSE,500
"732",0.557353442774588,0.209423690821652,1.43666353516661,-0.439818382139327,3.21024736864161,TRUE,FALSE,500
"733",0.54534279919471,0.218462017082025,1.4534872876032,-0.451148525828478,3.23365383798262,TRUE,FALSE,500
"734",0.553006521739457,0.208839160222185,1.45135218635741,-0.427458523617131,3.24344622108221,TRUE,FALSE,500
"735",0.557330215267352,0.205903607923022,1.45331776220101,-0.446039544953987,3.25621357950107,TRUE,FALSE,500
"736",0.552469803110801,0.21226951215963,1.45201899363785,-0.439489575854156,3.25009773494347,TRUE,FALSE,500
"737",0.539889229943104,0.212822252764555,1.45991114616979,-0.460319914480994,3.24869987313738,TRUE,FALSE,500
"738",0.53593501970308,0.213910970947305,1.45787025740352,-0.438565362627738,3.24679380172292,TRUE,FALSE,500
"739",0.534577319680118,0.217649690040323,1.45484111617857,-0.451683325728217,3.23624377656154,TRUE,FALSE,500
"74",0.555286687138903,0.174784703862658,1.4478772681771,-0.45797137309112,3.23098133246546,TRUE,FALSE,500
"740",0.532673123786976,0.217444096687901,1.45237282819958,-0.458158677614378,3.22805239311931,TRUE,FALSE,500
"741",0.537483526386638,0.218901008453002,1.4429311138811,-0.437711992972058,3.21822985326508,TRUE,FALSE,500
"742",0.539469857065832,0.218050771842022,1.44932952980314,-0.46967394956568,3.23068215340598,TRUE,FALSE,500
"743",0.541965423469017,0.227179289675597,1.44749268942317,-0.468262472846666,3.22879765206327,TRUE,FALSE,500
"744",0.541690282474838,0.232574966622566,1.45399949949446,-0.479526534406412,3.23811592836081,TRUE,FALSE,500
"745",0.536324354054944,0.236890245461297,1.46142017597168,-0.468590801153429,3.24734831794106,TRUE,FALSE,500
"746",0.527427403268283,0.23385923773741,1.46634837808965,-0.484672466940414,3.25047270161404,TRUE,FALSE,500
"747",0.521810047470706,0.227930653362246,1.46742122978946,-0.494899134229084,3.24692600826581,TRUE,FALSE,500
"748",0.519427838262984,0.228916629562612,1.47178488380569,-0.494383733874445,3.24810675145402,TRUE,FALSE,500
"749",0.515711974964891,0.226931931067148,1.46708173387018,-0.503077703355147,3.23497605517773,TRUE,FALSE,500
"75",0.555434434213465,0.178767006529277,1.45117779497879,-0.456486017842256,3.23265121673413,TRUE,FALSE,500
"750",0.523657009096873,0.23200857170713,1.47085535497976,-0.518647582141161,3.2487913300223,TRUE,FALSE,500
"751",0.519968779427471,0.236682358804752,1.4684055931524,-0.518317148331471,3.24252157120923,TRUE,FALSE,500
"752",0.526504856637909,0.231527852763614,1.46835019292145,-0.50092984267924,3.24604163833103,TRUE,FALSE,500
"753",0.52775406717753,0.212393171123037,1.46597767614186,-0.462253400311408,3.24978105052976,TRUE,FALSE,500
"754",0.52913285999057,0.207717339288341,1.46125428514225,-0.454402548369318,3.241098777355,TRUE,FALSE,500
"755",0.528313364622169,0.216688677990421,1.46727530472582,-0.470659334418545,3.2501296283913,TRUE,FALSE,500
"756",0.534152123870492,0.208282851530874,1.46218201505176,-0.462407068981873,3.24524000297159,TRUE,FALSE,500
"757",0.536916374418909,0.20650175446076,1.46551972469921,-0.489934049168116,3.25525204178986,TRUE,FALSE,500
"758",0.542895684460595,0.210172603057856,1.46160380806183,-0.474924233585809,3.25050990290452,TRUE,FALSE,500
"759",0.536965086500773,0.214321874514814,1.46974631907395,-0.494825523424502,3.25144505831624,TRUE,FALSE,500
"76",0.558245650212685,0.182582570499435,1.45205333233942,-0.478020481262395,3.23619199406931,TRUE,FALSE,500
"760",0.534553764247625,0.219994298826951,1.4639814743282,-0.482456632184227,3.23966929883695,TRUE,FALSE,500
"761",0.534050938884333,0.218358413666506,1.46812146691096,-0.47095644300792,3.24790678223385,TRUE,FALSE,500
"762",0.530707350088838,0.195787086008749,1.46285541325945,-0.468638388736913,3.24129925295859,TRUE,FALSE,500
"763",0.534864067204982,0.185864541768661,1.46438848769708,-0.475624899624082,3.2495801965145,TRUE,FALSE,500
"764",0.53722316161529,0.18322813919766,1.46061005814107,-0.460184169277776,3.24903174200715,TRUE,FALSE,500
"765",0.535502769888895,0.178123900015303,1.45920235483984,-0.469367859317258,3.24315074571298,TRUE,FALSE,500
"766",0.536716658689538,0.16968166089958,1.45746279704159,-0.488493814969648,3.2404557830776,TRUE,FALSE,500
"767",0.548850476552974,0.16879200910655,1.46298247821188,-0.478383399564906,3.26321332310497,TRUE,FALSE,500
"768",0.540431425047296,0.176110094177803,1.46631839285588,-0.502083999741413,3.26053819133993,TRUE,FALSE,500
"769",0.539358604700551,0.166915527899629,1.45462763847515,-0.483913345479033,3.23871491102464,TRUE,FALSE,500
"77",0.569150505010248,0.174996301915082,1.44304976718162,-0.45934937441244,3.23254438762764,TRUE,FALSE,500
"770",0.545028934596327,0.166663419469774,1.44708701576695,-0.474386192349144,3.23077966687949,TRUE,FALSE,500
"771",0.54412800510186,0.16901255661487,1.45051294894356,-0.490028041999614,3.23537142550979,TRUE,FALSE,500
"772",0.535434858895369,0.171872596317634,1.46354132883998,-0.547185901527188,3.24025171454539,TRUE,FALSE,500
"773",0.53870764708573,0.172404703705495,1.46436321715548,-0.528241945421692,3.24689412228941,TRUE,FALSE,500
"774",0.532521676932389,0.180627372540124,1.46393890663852,-0.521492889540668,3.23750556265935,TRUE,FALSE,500
"775",0.536196072397957,0.176130548781776,1.46923921214407,-0.523625745416696,3.24773143666043,TRUE,FALSE,500
"776",0.535107176415447,0.182856915029472,1.47780958742875,-0.531025840877871,3.26228990997595,TRUE,FALSE,500
"777",0.538132931745143,0.192137467753442,1.47856684172059,-0.545526240849507,3.26190913110733,TRUE,FALSE,500
"778",0.541966900821069,0.191769679952864,1.49125549288878,-0.567976710004436,3.28303392731212,TRUE,FALSE,500
"779",0.546710434633951,0.197297662174431,1.50083619483258,-0.564196201073776,3.30262133195048,TRUE,FALSE,500
"78",0.575283473610476,0.18537810929086,1.45190688611859,-0.480230935297963,3.24251709900097,TRUE,FALSE,500
"780",0.54633287055687,0.17823455472767,1.49855127932526,-0.54835831244662,3.3010452985197,TRUE,FALSE,500
"781",0.550820940788025,0.177715562397109,1.48499443477607,-0.522686303918397,3.28850584792804,TRUE,FALSE,500
"782",0.541667367759515,0.184961190613195,1.48993939059356,-0.534308147105865,3.28890538840608,TRUE,FALSE,500
"783",0.538826321406744,0.200158900093117,1.50021656697627,-0.554063791283796,3.30186670174832,TRUE,FALSE,500
"784",0.530971487060579,0.206189070998079,1.50562332499461,-0.575117136492324,3.30085911459412,TRUE,FALSE,500
"785",0.519470848724249,0.202522717957568,1.50000179022059,-0.575949593820599,3.2880248328653,TRUE,FALSE,500
"786",0.514659846427523,0.200844767509383,1.50141771836773,-0.570807206406642,3.2909019525101,TRUE,FALSE,500
"787",0.504497976188481,0.215048904945021,1.50896188168289,-0.59082050826566,3.28933533294818,TRUE,FALSE,500
"788",0.49556146081513,0.221418482651116,1.50956679777253,-0.609469169267221,3.27963498978633,TRUE,FALSE,500
"789",0.511917202101674,0.224390563034208,1.50719159316083,-0.596485258142743,3.28948385756644,TRUE,FALSE,500
"79",0.575388142788245,0.183718549948287,1.45526694054145,-0.472024847162909,3.25415968116889,TRUE,FALSE,500
"790",0.514100235075322,0.225204505801301,1.50662900990092,-0.534727211489216,3.30500760874106,TRUE,FALSE,500
"791",0.512118038867145,0.217578196944561,1.51741151747469,-0.570819230837622,3.31885080147085,TRUE,FALSE,500
"792",0.520013794573232,0.228841059110017,1.51159588732068,-0.552051214518915,3.3184094219721,TRUE,FALSE,500
"793",0.522440068285048,0.232449016383443,1.52084475337236,-0.569806068903786,3.33610733634953,TRUE,FALSE,500
"794",0.523232285004446,0.225982733429877,1.51931828194814,-0.566946394232777,3.33588983883037,TRUE,FALSE,500
"795",0.525605961540858,0.2267676094223,1.50856479728461,-0.542485157826671,3.32110525492494,TRUE,FALSE,500
"796",0.520399714200271,0.232127981179456,1.51588420681911,-0.532134914815816,3.33222308320904,TRUE,FALSE,500
"797",0.514868014646265,0.213700012799582,1.51123917335277,-0.525488345224069,3.31804671812049,TRUE,FALSE,500
"798",0.516518701614092,0.219355610494445,1.51340249914428,-0.562607306738813,3.31360746601329,TRUE,FALSE,500
"799",0.523880961157216,0.229173342793655,1.50717269199092,-0.541134359842192,3.30953748439118,TRUE,FALSE,500
"8",0.520519473391487,0.224332415810853,1.45597097590327,-0.475690281169376,3.21838715786521,TRUE,FALSE,500
"80",0.577688738072326,0.188965718976006,1.45966401526663,-0.454854803009916,3.26959815661162,TRUE,FALSE,500
"800",0.524871640531705,0.232924900057824,1.50929667947883,-0.548982046307057,3.31187935999194,TRUE,FALSE,500
"801",0.521572148629094,0.230423668746241,1.51393409540379,-0.534757856501881,3.32036507446738,TRUE,FALSE,500
"802",0.515493323588168,0.228329811102239,1.51485846063985,-0.55605215043049,3.30763622317563,TRUE,FALSE,500
"803",0.514768883685059,0.214933589562953,1.50861804294003,-0.541343517151444,3.29871104358642,TRUE,FALSE,500
"804",0.516837755128621,0.217219665137301,1.50712677032922,-0.551729465550972,3.30332254433825,TRUE,FALSE,500
"805",0.503279157435534,0.221898738949683,1.51362294636475,-0.582690393559571,3.30225799629974,TRUE,FALSE,500
"806",0.50670521304949,0.217258493090127,1.50937305371761,-0.556774124197854,3.30017244228368,TRUE,FALSE,500
"807",0.499118475844664,0.20849227504293,1.50519479566777,-0.562390870493238,3.29139943957525,TRUE,FALSE,500
"808",0.504376698384025,0.208301252416631,1.50516822865591,-0.556143984060373,3.29864716964888,TRUE,FALSE,500
"809",0.50244464026648,0.208633805047094,1.51062283889911,-0.536531922855523,3.31009710529846,TRUE,FALSE,500
"81",0.589846141853509,0.186023109079255,1.45670785111127,-0.425957872395367,3.27586875208956,TRUE,FALSE,500
"810",0.512889542764303,0.209446926875825,1.50688155129175,-0.51890227278109,3.31339974161266,TRUE,FALSE,500
"811",0.508236260090389,0.202989052681159,1.50830736425558,-0.521957740733235,3.31745512791494,TRUE,FALSE,500
"812",0.508559608973054,0.207344425194285,1.51959672387395,-0.531042474159778,3.3346000136139,TRUE,FALSE,500
"813",0.514573284865952,0.209263923097628,1.52710841593612,-0.538499770802038,3.34996355229496,TRUE,FALSE,500
"814",0.5247132544728,0.197825829743032,1.52753718056421,-0.521689773670424,3.36223858767023,TRUE,FALSE,500
"815",0.528704979683384,0.196055838635631,1.52731348565084,-0.526501478996018,3.35993515488751,TRUE,FALSE,500
"816",0.532410884833648,0.184169622362044,1.52337139688162,-0.497593942884025,3.3646919218553,TRUE,FALSE,500
"817",0.534216326040062,0.192149832923985,1.52018590611653,-0.511721856956769,3.35647493886022,TRUE,FALSE,500
"818",0.531121184572776,0.188611781448353,1.51882307909723,-0.506194120547825,3.35145975610252,TRUE,FALSE,500
"819",0.54093270176884,0.186369277548593,1.51671775808681,-0.497642027295024,3.35302926446581,TRUE,FALSE,500
"82",0.596811538387764,0.183117496706421,1.4532616779272,-0.408657933556532,3.27938391711383,TRUE,FALSE,500
"820",0.545339304770431,0.179571249739307,1.51539915905816,-0.472921784870076,3.3577621804016,TRUE,FALSE,500
"821",0.547910737376448,0.188655132579513,1.51534110828775,-0.477469761523551,3.36246458099194,TRUE,FALSE,500
"822",0.549143016914219,0.18288725353913,1.51261024658976,-0.486503883576724,3.35445099436222,TRUE,FALSE,500
"823",0.546745612881383,0.184193550400021,1.51496001749927,-0.487400588004456,3.3537556958449,TRUE,FALSE,500
"824",0.5412082963766,0.184092826930495,1.49932203855663,-0.461811049553161,3.32485803501935,TRUE,FALSE,500
"825",0.537381238402775,0.197659978343393,1.50047378329293,-0.474341881189916,3.32048307604645,TRUE,FALSE,500
"826",0.540021598487982,0.203520737574955,1.49417768962418,-0.454739220731194,3.31406297190653,TRUE,FALSE,500
"827",0.533498513299906,0.204723181699104,1.49784744866531,-0.486592913491677,3.31296384341588,TRUE,FALSE,500
"828",0.549373573605535,0.210335167426756,1.49390030113399,-0.464240583321184,3.31845680237566,TRUE,FALSE,500
"829",0.533551581915909,0.209493909001212,1.49751773334638,-0.472230134023744,3.31826572861489,TRUE,FALSE,500
"83",0.584449617221185,0.174320183489237,1.45312658070302,-0.418568553362665,3.27359317867344,TRUE,FALSE,500
"830",0.5299469930394,0.207049228034809,1.49906478510031,-0.472488650323474,3.31490220696795,TRUE,FALSE,500
"831",0.531876901001961,0.211512152642492,1.49351224355574,-0.450494157156793,3.31258746843725,TRUE,FALSE,500
"832",0.521404738484011,0.207757344382338,1.49062323478764,-0.466370588206868,3.29816822468374,TRUE,FALSE,500
"833",0.524482502940007,0.217467095714362,1.48761773382016,-0.478245101176335,3.29008904388933,TRUE,FALSE,500
"834",0.526046438993582,0.215357003790437,1.48558526991336,-0.471511466369966,3.28870285532775,TRUE,FALSE,500
"835",0.514747944052334,0.207316303827511,1.49496288851103,-0.49610731654393,3.29469166235577,TRUE,FALSE,500
"836",0.512617494983693,0.199549100967826,1.50552100181785,-0.515610634549834,3.30956867346498,TRUE,FALSE,500
"837",0.513546834518127,0.188234139973034,1.51607796719004,-0.541781357565367,3.33005879119808,TRUE,FALSE,500
"838",0.518478556081177,0.187355283268718,1.50609667469906,-0.524821324668592,3.32090204609892,TRUE,FALSE,500
"839",0.52343898746082,0.189032662627799,1.50835787048563,-0.521827682055683,3.32936087569165,TRUE,FALSE,500
"84",0.583817395889027,0.17448599893452,1.45447929013551,-0.448513100095945,3.27593228130722,TRUE,FALSE,500
"840",0.534474434922569,0.194194823326903,1.49849227574916,-0.468502618183064,3.32666119161343,TRUE,FALSE,500
"841",0.528203795706645,0.202701668798802,1.50430198833738,-0.495764121937913,3.32659639780881,TRUE,FALSE,500
"842",0.526658652120076,0.216314530422763,1.50048541496435,-0.516118825513421,3.3117085044755,TRUE,FALSE,500
